From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;5;127.539535;37.485191;MU04;MU;;30.00;0.00;;54.7;-70.57;25.85;1;800;V;7750.39;134.58;-0.50;314.58;0.50;0.0;0.0;133.6;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;6;127.508293;37.508958;MU05;MU;;30.00;0.00;;73.6;-51.68;13.11;1;800;V;3931.70;134.59;-0.38;314.59;0.38;0.0;0.0;114.7;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;8;127.535713;37.657108;MU07;MU;;30.00;0.00;;14.8;-110.45;49.05;1;800;V;14704.45;21.89;1.46;201.89;-1.46;0.0;0.0;173.5;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;9;127.474609;37.607303;MU08;MU;;30.00;0.00;;17.1;-108.21;27.38;1;800;V;8209.51;0.00;2.76;180.00;-2.76;0.0;0.0;171.2;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;1;127.600121;37.559831;CC;CC;;30.00;0.00;;48.6;-76.65;40.70;1;800;V;12201.11;153.10;0.70;333.10;-0.70;0.0;0.0;139.7;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;2;127.659485;37.658580;MU01;MU;;30.00;0.00;;54.9;-70.35;36.43;1;800;V;10920.90;90.00;-0.73;270.00;0.73;0.0;0.0;133.4;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;7;127.476120;37.533420;MU06;MU;;30.00;0.00;;14.8;-110.45;49.05;1;800;V;14705.12;201.89;-1.56;21.89;1.56;0.0;0.0;173.5;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;9;127.474609;37.607303;MU08;MU;;30.00;0.00;;80.1;-45.23;25.76;1;800;V;7721.66;225.21;0.06;45.21;-0.06;0.0;0.0;108.2;LOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;1;127.600121;37.559831;CC;CC;;30.00;0.00;;42.7;-82.60;40.94;1;800;V;12272.44;116.31;0.64;296.31;-0.64;0.0;0.0;145.6;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;5;127.539535;37.485191;MU04;MU;;30.00;0.00;;13.1;-112.17;49.11;1;800;V;14722.31;157.97;-1.85;337.97;1.85;0.0;0.0;175.2;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;6;127.508293;37.508958;MU05;MU;;30.00;0.00;;17.5;-107.77;37.76;1;800;V;11320.24;165.67;-2.18;345.67;2.18;0.0;0.0;170.8;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;7;127.476120;37.533420;MU06;MU;;30.00;0.00;;17.1;-108.21;27.39;1;800;V;8209.89;180.00;-2.81;0.00;2.81;0.0;0.0;171.2;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;8;127.535713;37.657108;MU07;MU;;30.00;0.00;;80.1;-45.23;25.76;1;800;V;7721.67;45.21;-0.11;225.21;0.11;0.0;0.0;108.2;LOS;20.00
