From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
1;128.450897;37.440335;CC;CC;1.000000;30.00;0.00;;15;128.630643;37.333197;NODE04;RE;30.00;0.00;;-18.6;-158.90;66.26;1;1429.5;V;19864.48;127.02;0.37;307.02;-0.37;0.0;0.0;188.9;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;31.7;-108.67;30.29;1;1429.5;V;9079.95;167.53;-2.04;347.53;2.04;0.0;0.0;138.7;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;8.3;-132.04;35.29;1;1429.5;V;10579.48;206.27;-2.12;26.27;2.12;0.0;0.0;162.0;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;10.2;-130.08;63.70;1;1429.5;V;19097.61;191.55;-1.98;11.55;1.98;0.0;0.0;160.1;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;4.5;-135.82;54.33;1;1429.5;V;16288.97;98.26;-0.08;278.26;0.08;0.0;0.0;165.8;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;5.5;-134.83;49.35;1;1429.5;V;14794.06;134.34;-0.43;314.34;0.43;0.0;0.0;164.8;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;5.3;-135.04;50.27;1;1429.5;V;15069.72;231.68;-1.47;51.68;1.47;0.0;0.0;165.0;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;12;128.529531;37.400622;NODE01;RE;30.00;0.00;;50.7;-89.61;53.39;1;1429.5;V;16004.44;146.21;0.73;326.21;-0.73;0.0;0.0;119.6;LOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;13;128.271174;37.408505;NODE02;RE;30.00;0.00;;20.0;-120.29;62.02;1;1429.5;V;18593.42;228.66;0.58;48.66;-0.58;0.0;0.0;150.3;NLOS;20.00
2;128.428040;37.520051;MU01;MU;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;40.9;-99.46;34.70;1;1429.5;V;10401.69;171.26;0.79;351.26;-0.79;0.0;0.0;129.5;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;12.5;-127.78;22.25;1;1429.5;V;6669.18;84.67;0.54;264.67;-0.54;0.0;0.0;157.8;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;8.3;-132.04;35.29;1;1429.5;V;10579.00;26.27;2.04;206.27;-2.04;0.0;0.0;162.0;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;16.7;-123.64;30.90;1;1429.5;V;9263.67;174.67;-1.61;354.67;1.61;0.0;0.0;153.6;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;-18.5;-158.78;65.34;1;1429.5;V;19588.02;110.56;-0.07;290.56;0.07;0.0;0.0;188.8;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;-20.6;-160.97;50.99;1;1429.5;V;15286.64;93.23;1.02;273.23;-1.02;0.0;0.0;191.0;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;8;128.158890;37.440835;MU07;MU;30.00;0.00;;-10.5;-150.86;64.04;1;1429.5;V;19199.28;272.57;0.04;92.57;-0.04;0.0;0.0;180.9;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;9;128.211563;37.323674;MU08;MU;30.00;0.00;;-7.0;-147.35;63.49;1;1429.5;V;19032.47;230.29;0.60;50.29;-0.60;0.0;0.0;177.4;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;6.1;-134.26;23.82;1;1429.5;V;7141.38;271.12;0.07;91.12;-0.07;0.0;0.0;164.3;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;12;128.529531;37.400622;NODE01;RE;30.00;0.00;;9.3;-131.04;47.10;1;1429.5;V;14119.48;105.71;2.40;285.71;-2.40;0.0;0.0;161.0;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;13;128.271174;37.408505;NODE02;RE;30.00;0.00;;40.2;-100.10;32.39;1;1429.5;V;9710.94;253.21;3.46;73.21;-3.46;0.0;0.0;130.1;NLOS;20.00
3;128.375854;37.434417;MU02;MU;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;40.7;-99.60;21.13;1;1429.5;V;6333.18;97.28;4.81;277.28;-4.81;0.0;0.0;129.6;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;-9.5;-149.82;38.08;1;1429.5;V;11416.31;30.43;1.57;210.43;-1.57;0.0;0.0;179.8;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;10.3;-130.07;63.70;1;1429.5;V;19096.17;11.55;1.85;191.55;-1.85;0.0;0.0;160.1;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;16.7;-123.64;30.90;1;1429.5;V;9263.39;354.67;1.55;174.67;-1.55;0.0;0.0;153.6;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;-15.5;-155.82;58.83;1;1429.5;V;17637.52;82.38;0.77;262.38;-0.77;0.0;0.0;185.8;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;-15.3;-155.58;55.57;1;1429.5;V;16659.08;59.86;1.80;239.86;-1.80;0.0;0.0;185.6;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;9;128.211563;37.323674;MU08;MU;30.00;0.00;;16.5;-123.85;52.65;1;1429.5;V;15783.11;259.26;1.68;79.26;-1.68;0.0;0.0;153.9;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;-12.5;-152.87;41.08;1;1429.5;V;12315.69;319.48;1.20;139.48;-1.20;0.0;0.0;182.9;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;12;128.529531;37.400622;NODE01;RE;30.00;0.00;;40.1;-100.20;46.18;1;1429.5;V;13844.75;67.00;3.51;247.00;-3.51;0.0;0.0;130.2;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;13;128.271174;37.408505;NODE02;RE;30.00;0.00;;-11.2;-151.52;40.13;1;1429.5;V;12030.76;302.34;4.00;122.34;-4.00;0.0;0.0;181.5;NLOS;20.00
4;128.386261;37.351318;MU03;MU;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;54.8;-85.55;33.47;1;1429.5;V;10033.35;32.67;4.47;212.67;-4.47;0.0;0.0;115.6;LOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;-21.9;-162.26;46.36;1;1429.5;V;13897.59;302.66;0.23;122.66;-0.23;0.0;0.0;192.3;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;-18.5;-158.80;65.34;1;1429.5;V;19588.02;290.56;-0.07;110.56;0.07;0.0;0.0;188.8;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;-15.5;-155.82;58.83;1;1429.5;V;17638.05;262.38;-0.89;82.38;0.89;0.0;0.0;185.8;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;2.8;-137.50;47.50;1;1429.5;V;14238.89;9.95;1.47;189.95;-1.47;0.0;0.0;167.5;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;13.8;-126.54;22.58;1;1429.5;V;6768.09;332.90;2.40;152.90;-2.40;0.0;0.0;156.5;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;11;128.639236;37.309120;MU10;MU;30.00;0.00;;22.5;-117.81;28.92;1;1429.5;V;8671.05;145.43;0.23;325.43;-0.23;0.0;0.0;147.8;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;12;128.529531;37.400622;NODE01;RE;30.00;0.00;;28.7;-111.59;18.98;1;1429.5;V;5690.67;302.74;6.07;122.74;-6.07;0.0;0.0;141.6;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;-8.8;-149.11;45.14;1;1429.5;V;13533.87;296.72;2.21;116.72;-2.21;0.0;0.0;179.1;NLOS;20.00
5;128.583359;37.373242;MU04;MU;1.000000;30.00;0.00;;15;128.630643;37.333197;NODE04;RE;30.00;0.00;;59.1;-81.23;20.36;1;1429.5;V;6102.73;136.99;2.02;316.99;-2.02;0.0;0.0;111.2;LOS;20.00
6;128.610489;37.499729;MU05;MU;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;-19.3;-159.66;52.01;1;1429.5;V;15592.38;245.28;-1.20;65.28;1.20;0.0;0.0;189.7;NLOS;20.00
6;128.610489;37.499729;MU05;MU;1.000000;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;4.5;-135.82;54.33;1;1429.5;V;16288.96;278.26;-0.03;98.26;0.03;0.0;0.0;165.8;NLOS;20.00
6;128.610489;37.499729;MU05;MU;1.000000;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;2.8;-137.50;47.50;1;1429.5;V;14239.52;189.95;-1.57;9.95;1.57;0.0;0.0;167.5;NLOS;20.00
6;128.610489;37.499729;MU05;MU;1.000000;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;-11.3;-151.62;32.46;1;1429.5;V;9731.45;214.70;-0.57;34.70;0.57;0.0;0.0;181.6;NLOS;20.00
6;128.610489;37.499729;MU05;MU;1.000000;30.00;0.00;;12;128.529531;37.400622;NODE01;RE;30.00;0.00;;9.4;-130.89;43.78;1;1429.5;V;13126.18;213.38;0.94;33.38;-0.94;0.0;0.0;160.9;NLOS;20.00
6;128.610489;37.499729;MU05;MU;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;6.1;-134.19;55.26;1;1429.5;V;16567.27;241.36;0.48;61.36;-0.48;0.0;0.0;164.2;NLOS;20.00
6;128.610489;37.499729;MU05;MU;1.000000;30.00;0.00;;15;128.630643;37.333197;NODE04;RE;30.00;0.00;;49.4;-90.90;61.91;1;1429.5;V;18558.91;174.74;-0.56;354.74;0.56;0.0;0.0;120.9;LOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;-18.6;-158.88;29.18;1;1429.5;V;8749.01;279.74;-1.47;99.74;1.47;0.0;0.0;188.9;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;5.5;-134.83;49.35;1;1429.5;V;14793.89;314.34;0.33;134.34;-0.33;0.0;0.0;164.8;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;-20.7;-160.98;50.99;1;1429.5;V;15287.15;273.23;-1.12;93.23;1.12;0.0;0.0;191.0;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;-15.3;-155.58;55.57;1;1429.5;V;16660.14;239.86;-1.92;59.86;1.92;0.0;0.0;185.6;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;13.8;-126.54;22.58;1;1429.5;V;6768.32;152.90;-2.44;332.90;2.44;0.0;0.0;156.5;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;-11.3;-151.62;32.46;1;1429.5;V;9731.34;34.70;0.51;214.70;-0.51;0.0;0.0;181.6;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;11;128.639236;37.309120;MU10;MU;30.00;0.00;;12.1;-128.26;51.38;1;1429.5;V;15403.04;148.70;-0.97;328.70;0.97;0.0;0.0;158.3;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;12;128.529531;37.400622;NODE01;RE;30.00;0.00;;45.3;-95.03;11.40;1;1429.5;V;3418.29;209.58;5.33;29.58;-5.33;0.0;0.0;125.0;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;7.5;-132.86;30.03;1;1429.5;V;9003.46;270.38;1.54;90.38;-1.54;0.0;0.0;162.9;NLOS;20.00
7;128.548309;37.427441;MU06;MU;1.000000;30.00;0.00;;15;128.630643;37.333197;NODE04;RE;30.00;0.00;;24.7;-115.66;42.49;1;1429.5;V;12737.90;145.36;-0.35;325.36;0.35;0.0;0.0;145.7;NLOS;20.00
8;128.158890;37.440835;MU07;MU;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;-10.5;-150.86;64.04;1;1429.5;V;19199.36;92.57;-0.17;272.57;0.17;0.0;0.0;180.9;NLOS;20.00
8;128.158890;37.440835;MU07;MU;1.000000;30.00;0.00;;9;128.211563;37.323674;MU08;MU;30.00;0.00;;36.6;-103.70;46.00;1;1429.5;V;13789.94;160.78;0.73;340.78;-0.73;0.0;0.0;133.7;NLOS;20.00
8;128.158890;37.440835;MU07;MU;1.000000;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;-9.1;-149.40;40.23;1;1429.5;V;12061.55;93.42;-0.15;273.42;0.15;0.0;0.0;179.4;NLOS;20.00
8;128.158890;37.440835;MU07;MU;1.000000;30.00;0.00;;13;128.271174;37.408505;NODE02;RE;30.00;0.00;;54.3;-86.01;35.26;1;1429.5;V;10569.23;110.29;2.99;290.29;-2.99;0.0;0.0;116.0;LOS;20.00
9;128.211563;37.323674;MU08;MU;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;-7.0;-147.35;63.49;1;1429.5;V;19032.97;50.29;-0.73;230.29;0.73;0.0;0.0;177.4;NLOS;20.00
9;128.211563;37.323674;MU08;MU;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;16.5;-123.85;52.65;1;1429.5;V;15783.99;79.26;-1.78;259.26;1.78;0.0;0.0;153.9;NLOS;20.00
9;128.211563;37.323674;MU08;MU;1.000000;30.00;0.00;;8;128.158890;37.440835;MU07;MU;30.00;0.00;;36.6;-103.70;46.00;1;1429.5;V;13790.25;340.78;-0.82;160.78;0.82;0.0;0.0;133.7;NLOS;20.00
9;128.211563;37.323674;MU08;MU;1.000000;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;-10.2;-150.49;48.06;1;1429.5;V;14407.95;31.37;-0.88;211.37;0.88;0.0;0.0;180.5;NLOS;20.00
9;128.211563;37.323674;MU08;MU;1.000000;30.00;0.00;;13;128.271174;37.408505;NODE02;RE;30.00;0.00;;54.1;-86.19;36.00;1;1429.5;V;10792.21;29.80;1.93;209.80;-1.93;0.0;0.0;116.2;LOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;2.5;-137.77;45.99;1;1429.5;V;13788.42;88.01;0.18;268.01;-0.18;0.0;0.0;167.8;NLOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;5.3;-135.03;50.26;1;1429.5;V;15069.06;51.68;1.36;231.68;-1.36;0.0;0.0;165.0;NLOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;6.1;-134.26;23.82;1;1429.5;V;7141.39;91.12;-0.12;271.12;0.12;0.0;0.0;164.3;NLOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;-12.5;-152.87;41.08;1;1429.5;V;12316.08;139.48;-1.28;319.48;1.28;0.0;0.0;182.9;NLOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;8;128.158890;37.440835;MU07;MU;30.00;0.00;;-9.1;-149.40;40.23;1;1429.5;V;12061.52;273.42;0.07;93.42;-0.07;0.0;0.0;179.4;NLOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;9;128.211563;37.323674;MU08;MU;30.00;0.00;;-10.2;-150.49;48.06;1;1429.5;V;14407.59;211.37;0.78;31.37;-0.78;0.0;0.0;180.5;NLOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;13;128.271174;37.408505;NODE02;RE;30.00;0.00;;63.5;-76.85;12.28;1;1429.5;V;3682.21;216.05;9.05;36.05;-9.05;0.0;0.0;106.8;LOS;20.00
10;128.295212;37.435075;MU09;MU;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;29.3;-111.07;44.84;1;1429.5;V;13442.62;94.01;2.18;274.01;-2.18;0.0;0.0;141.1;NLOS;20.00
11;128.639236;37.309120;MU10;MU;1.000000;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;22.5;-117.81;28.92;1;1429.5;V;8671.09;325.43;-0.29;145.43;0.29;0.0;0.0;147.8;NLOS;20.00
11;128.639236;37.309120;MU10;MU;1.000000;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;12.1;-128.25;51.38;1;1429.5;V;15402.59;328.70;0.87;148.70;-0.87;0.0;0.0;158.3;NLOS;20.00
11;128.639236;37.309120;MU10;MU;1.000000;30.00;0.00;;12;128.529531;37.400622;NODE01;RE;30.00;0.00;;51.8;-88.49;46.94;1;1429.5;V;14072.97;316.50;2.25;136.50;-2.25;0.0;0.0;118.5;LOS;20.00
11;128.639236;37.309120;MU10;MU;1.000000;30.00;0.00;;15;128.630643;37.333197;NODE04;RE;30.00;0.00;;41.2;-99.14;9.31;1;1429.5;V;2791.33;344.17;3.65;164.17;-3.65;0.0;0.0;129.1;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;-10.2;-150.50;27.54;1;1429.5;V;8256.57;302.61;-3.76;122.61;3.76;0.0;0.0;180.5;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;50.7;-89.61;53.39;1;1429.5;V;16004.85;326.21;-0.84;146.21;0.84;0.0;0.0;119.6;LOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;9.3;-131.05;47.10;1;1429.5;V;14120.48;285.71;-2.50;105.71;2.50;0.0;0.0;161.1;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;40.1;-100.20;46.19;1;1429.5;V;13846.14;247.00;-3.60;67.00;3.60;0.0;0.0;130.2;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;28.7;-111.59;18.98;1;1429.5;V;5691.07;122.74;-6.11;302.74;6.11;0.0;0.0;141.6;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;9.4;-130.90;43.79;1;1429.5;V;13126.53;33.38;-1.03;213.38;1.03;0.0;0.0;160.9;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;45.3;-95.03;11.40;1;1429.5;V;3418.41;29.58;-5.35;209.58;5.35;0.0;0.0;125.0;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;11;128.639236;37.309120;MU10;MU;30.00;0.00;;51.8;-88.49;46.95;1;1429.5;V;14073.91;136.50;-2.35;316.50;2.35;0.0;0.0;118.5;LOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;28.8;-111.55;26.41;1;1429.5;V;7918.86;292.42;-0.54;112.42;0.54;0.0;0.0;141.5;NLOS;20.00
12;128.529531;37.400622;NODE01;RE;1.000000;30.00;0.00;;15;128.630643;37.333197;NODE04;RE;30.00;0.00;;53.5;-86.87;38.94;1;1429.5;V;11673.60;130.13;-1.94;310.13;1.94;0.0;0.0;116.9;LOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;18.0;-122.36;54.34;1;1429.5;V;16292.21;77.88;-1.91;257.88;1.91;0.0;0.0;152.4;NLOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;20.0;-120.29;62.02;1;1429.5;V;18593.87;48.66;-0.70;228.66;0.70;0.0;0.0;150.3;NLOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;40.2;-100.10;32.39;1;1429.5;V;9711.61;73.21;-3.53;253.21;3.53;0.0;0.0;130.1;NLOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;-11.2;-151.52;40.13;1;1429.5;V;12031.95;122.34;-4.08;302.34;4.08;0.0;0.0;181.5;NLOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;8;128.158890;37.440835;MU07;MU;30.00;0.00;;54.3;-86.01;35.26;1;1429.5;V;10569.92;290.29;-3.06;110.29;3.06;0.0;0.0;116.0;LOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;9;128.211563;37.323674;MU08;MU;30.00;0.00;;54.1;-86.19;36.00;1;1429.5;V;10792.68;209.80;-2.01;29.80;2.01;0.0;0.0;116.2;LOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;63.5;-76.85;12.28;1;1429.5;V;3682.46;36.05;-9.07;216.05;9.07;0.0;0.0;106.8;LOS;20.00
13;128.271174;37.408505;NODE02;RE;1.000000;30.00;0.00;;14;128.446629;37.427484;NODE03;RE;30.00;0.00;;50.9;-89.42;52.26;1;1429.5;V;15668.34;82.67;-0.27;262.67;0.27;0.0;0.0;119.4;LOS;20.00
