From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
5;128.583359;37.373242;MU04;MU;89.125094;30.00;0.00;;13;128.580088;37.451830;NODE02;RE;30.00;0.00;;38.7;-101.58;29.25;1;1429.5;V;8767.80;358.29;5.74;178.29;-5.74;0.0;0.0;151.1;NLOS;20.00
5;128.583359;37.373242;MU04;MU;89.125094;30.00;0.00;;16;128.579863;37.451649;NODE05;RE;30.00;0.00;;38.8;-101.55;29.18;1;1429.5;V;8748.53;358.16;5.75;178.16;-5.75;0.0;0.0;151.0;NLOS;20.00
6;128.610489;37.499729;MU05;MU;89.125094;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;8.2;-112.62;32.46;1;1429.5;V;9731.45;214.70;-0.57;34.70;0.57;0.0;0.0;181.6;NLOS;20.00
6;128.610489;37.499729;MU05;MU;89.125094;30.00;0.00;;13;128.580088;37.451830;NODE02;RE;30.00;0.00;;57.0;-83.28;19.94;1;1429.5;V;5978.24;207.17;4.81;27.17;-4.81;0.0;0.0;132.8;NLOS;20.00
6;128.610489;37.499729;MU05;MU;89.125094;30.00;0.00;;15;128.519568;37.474494;NODE04;RE;30.00;0.00;;44.9;-95.46;28.45;1;1429.5;V;8528.51;251.10;2.64;71.10;-2.64;0.0;0.0;145.0;NLOS;20.00
6;128.610489;37.499729;MU05;MU;89.125094;30.00;0.00;;16;128.579863;37.451649;NODE05;RE;30.00;0.00;;57.0;-83.37;20.03;1;1429.5;V;6005.07;207.25;4.78;27.25;-4.78;0.0;0.0;132.9;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;0.9;-119.88;29.18;1;1429.5;V;8749.01;279.74;-1.47;99.74;1.47;0.0;0.0;188.9;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;33.3;-87.54;22.58;1;1429.5;V;6768.32;152.90;-2.44;332.90;2.44;0.0;0.0;156.5;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;8.2;-112.62;32.46;1;1429.5;V;9731.34;34.70;0.51;214.70;-0.51;0.0;0.0;181.6;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;13;128.580088;37.451830;NODE02;RE;30.00;0.00;;82.4;-57.95;13.17;1;1429.5;V;3949.10;46.25;8.65;226.25;-8.65;0.0;0.0;107.5;LOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;15;128.519568;37.474494;NODE04;RE;30.00;0.00;;36.1;-104.25;19.46;1;1429.5;V;5834.82;334.32;4.79;154.32;-4.79;0.0;0.0;153.8;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;16;128.579863;37.451649;NODE05;RE;30.00;0.00;;82.4;-57.89;13.08;1;1429.5;V;3921.14;46.25;8.71;226.25;-8.71;0.0;0.0;107.4;LOS;20.00
8;128.158890;37.440835;MU07;MU;89.125094;30.00;0.00;;14;128.258796;37.403201;NODE03;RE;30.00;0.00;;74.5;-65.83;32.63;1;1429.5;V;9781.99;115.73;3.04;295.73;-3.04;0.0;0.0;115.3;LOS;20.00
9;128.211563;37.323674;MU08;MU;89.125094;30.00;0.00;;14;128.258796;37.403201;NODE03;RE;30.00;0.00;;48.7;-91.67;32.57;1;1429.5;V;9764.59;25.88;1.96;205.88;-1.96;0.0;0.0;141.2;NLOS;20.00
10;128.295212;37.435075;MU09;MU;89.125094;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;25.6;-95.26;23.82;1;1429.5;V;7141.39;91.12;-0.12;271.12;0.12;0.0;0.0;164.3;NLOS;20.00
10;128.295212;37.435075;MU09;MU;89.125094;30.00;0.00;;12;128.341839;37.416491;NODE01;RE;30.00;0.00;;51.1;-89.26;15.45;1;1429.5;V;4631.39;117.01;3.17;297.01;-3.17;0.0;0.0;138.8;NLOS;20.00
10;128.295212;37.435075;MU09;MU;89.125094;30.00;0.00;;14;128.258796;37.403201;NODE03;RE;30.00;0.00;;51.5;-88.78;16.06;1;1429.5;V;4815.27;222.63;6.52;42.63;-6.52;0.0;0.0;138.3;NLOS;20.00
11;128.639236;37.309120;MU10;MU;89.125094;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;42.0;-78.81;28.92;1;1429.5;V;8671.09;325.43;-0.29;145.43;0.29;0.0;0.0;147.8;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;40.6;-80.23;33.36;1;1429.5;V;10000.78;75.05;-1.20;255.05;1.20;0.0;0.0;149.2;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;72.5;-48.37;12.04;1;1429.5;V;3610.37;57.02;-4.29;237.02;4.29;0.0;0.0;117.4;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;51.6;-69.24;27.51;1;1429.5;V;8248.68;151.88;-3.67;331.88;3.67;0.0;0.0;138.2;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;51.1;-69.71;15.45;1;1429.5;V;4631.53;297.01;-3.20;117.01;3.20;0.0;0.0;138.7;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;14;128.258796;37.403201;NODE03;RE;30.00;0.00;;40.1;-100.27;25.02;1;1429.5;V;7501.25;259.08;2.20;79.08;-2.20;0.0;0.0;149.8;NLOS;20.00
13;128.580088;37.451830;NODE02;RE;89.125094;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;38.7;-82.08;29.25;1;1429.5;V;8768.70;178.29;-5.80;358.29;5.80;0.0;0.0;151.1;NLOS;20.00
13;128.580088;37.451830;NODE02;RE;89.125094;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;57.0;-63.81;19.94;1;1429.5;V;5978.59;27.17;-4.85;207.17;4.85;0.0;0.0;132.8;NLOS;20.00
13;128.580088;37.451830;NODE02;RE;89.125094;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;82.4;-38.45;13.17;1;1429.5;V;3949.37;226.25;-8.68;46.25;8.68;0.0;0.0;107.5;LOS;20.00
13;128.580088;37.451830;NODE02;RE;89.125094;30.00;0.00;;15;128.519568;37.474494;NODE04;RE;30.00;0.00;;49.9;-90.43;19.73;1;1429.5;V;5914.29;295.44;-1.05;115.44;1.05;0.0;0.0;139.9;NLOS;20.00
13;128.580088;37.451830;NODE02;RE;89.125094;30.00;0.00;;16;128.579863;37.451649;NODE05;RE;30.00;0.00;;125.3;-15.06;0.09;1;1429.5;V;28.28;225.00;0.00;45.00;-0.00;0.0;0.0;64.6;LOS;20.00
14;128.258796;37.403201;NODE03;RE;89.125094;30.00;0.00;;8;128.158890;37.440835;MU07;MU;30.00;0.00;;74.5;-46.33;32.63;1;1429.5;V;9782.59;295.73;-3.11;115.73;3.11;0.0;0.0;115.3;LOS;20.00
14;128.258796;37.403201;NODE03;RE;89.125094;30.00;0.00;;9;128.211563;37.323674;MU08;MU;30.00;0.00;;48.7;-72.17;32.57;1;1429.5;V;9764.98;205.88;-2.02;25.88;2.02;0.0;0.0;141.2;NLOS;20.00
14;128.258796;37.403201;NODE03;RE;89.125094;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;51.5;-69.28;16.06;1;1429.5;V;4815.58;42.63;-6.55;222.63;6.55;0.0;0.0;138.3;NLOS;20.00
14;128.258796;37.403201;NODE03;RE;89.125094;30.00;0.00;;12;128.341839;37.416491;NODE01;RE;30.00;0.00;;40.1;-100.26;25.02;1;1429.5;V;7501.51;79.08;-2.25;259.08;2.25;0.0;0.0;149.8;NLOS;20.00
15;128.519568;37.474494;NODE04;RE;89.125094;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;33.1;-87.74;24.02;1;1429.5;V;7201.01;238.35;-5.67;58.35;5.67;0.0;0.0;156.7;NLOS;20.00
15;128.519568;37.474494;NODE04;RE;89.125094;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;74.7;-46.12;31.84;1;1429.5;V;9546.24;302.32;-2.38;122.32;2.38;0.0;0.0;115.1;LOS;20.00
15;128.519568;37.474494;NODE04;RE;89.125094;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;44.9;-75.96;28.45;1;1429.5;V;8528.91;71.10;-2.70;251.10;2.70;0.0;0.0;145.0;NLOS;20.00
15;128.519568;37.474494;NODE04;RE;89.125094;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;36.1;-84.76;19.46;1;1429.5;V;5835.16;154.32;-4.83;334.32;4.83;0.0;0.0;153.8;NLOS;20.00
15;128.519568;37.474494;NODE04;RE;89.125094;30.00;0.00;;13;128.580088;37.451830;NODE02;RE;30.00;0.00;;49.9;-90.43;19.73;1;1429.5;V;5914.22;115.44;1.01;295.44;-1.01;0.0;0.0;139.9;NLOS;20.00
15;128.519568;37.474494;NODE04;RE;89.125094;30.00;0.00;;16;128.579863;37.451649;NODE05;RE;30.00;0.00;;50.2;-90.09;19.70;1;1429.5;V;5904.81;115.70;1.01;295.70;-1.01;0.0;0.0;139.6;NLOS;20.00
16;128.579863;37.451649;NODE05;RE;89.125094;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;38.8;-82.05;29.18;1;1429.5;V;8749.42;178.16;-5.81;358.16;5.81;0.0;0.0;151.0;NLOS;20.00
16;128.579863;37.451649;NODE05;RE;89.125094;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;56.9;-63.89;20.03;1;1429.5;V;6005.43;27.25;-4.82;207.25;4.82;0.0;0.0;132.9;NLOS;20.00
16;128.579863;37.451649;NODE05;RE;89.125094;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;82.4;-38.39;13.08;1;1429.5;V;3921.41;226.25;-8.74;46.25;8.74;0.0;0.0;107.4;LOS;20.00
16;128.579863;37.451649;NODE05;RE;89.125094;30.00;0.00;;13;128.580088;37.451830;NODE02;RE;30.00;0.00;;125.3;-15.06;0.09;1;1429.5;V;28.28;45.00;0.00;225.00;-0.00;0.0;0.0;64.6;LOS;20.00
16;128.579863;37.451649;NODE05;RE;89.125094;30.00;0.00;;15;128.519568;37.474494;NODE04;RE;30.00;0.00;;50.2;-90.09;19.70;1;1429.5;V;5904.89;295.70;-1.05;115.70;1.05;0.0;0.0;139.6;NLOS;20.00
