From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
5;128.583359;37.373242;MU04;MU;89.125094;30.00;0.00;;11;128.639236;37.309120;MU10;MU;30.00;0.00;;42.0;-78.81;28.92;1;1429.5;V;8671.05;145.43;0.23;325.43;-0.23;0.0;0.0;147.8;NLOS;20.00
5;128.583359;37.373242;MU04;MU;89.125094;30.00;0.00;;14;128.512326;37.405420;NODE03;RE;30.00;0.00;;40.3;-100.07;24.24;1;1429.5;V;7268.33;299.82;5.18;119.82;-5.18;0.0;0.0;149.6;NLOS;20.00
6;128.610489;37.499729;MU05;MU;89.125094;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;8.2;-112.62;32.46;1;1429.5;V;9731.45;214.70;-0.57;34.70;0.57;0.0;0.0;181.6;NLOS;20.00
6;128.610489;37.499729;MU05;MU;89.125094;30.00;0.00;;13;128.519568;37.474494;NODE02;RE;30.00;0.00;;44.9;-95.46;28.45;1;1429.5;V;8528.51;251.10;2.64;71.10;-2.64;0.0;0.0;145.0;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;0.9;-119.88;29.18;1;1429.5;V;8749.01;279.74;-1.47;99.74;1.47;0.0;0.0;188.9;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;33.3;-87.54;22.58;1;1429.5;V;6768.32;152.90;-2.44;332.90;2.44;0.0;0.0;156.5;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;8.2;-112.62;32.46;1;1429.5;V;9731.34;34.70;0.51;214.70;-0.51;0.0;0.0;181.6;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;13;128.519568;37.474494;NODE02;RE;30.00;0.00;;36.1;-104.25;19.46;1;1429.5;V;5834.82;334.32;4.79;154.32;-4.79;0.0;0.0;153.8;NLOS;20.00
7;128.548309;37.427441;MU06;MU;89.125094;30.00;0.00;;14;128.512326;37.405420;NODE03;RE;30.00;0.00;;48.8;-91.56;13.44;1;1429.5;V;4029.25;232.90;5.30;52.90;-5.30;0.0;0.0;141.1;NLOS;20.00
8;128.158890;37.440835;MU07;MU;89.125094;30.00;0.00;;15;128.257916;37.400852;NODE04;RE;30.00;0.00;;74.5;-65.87;32.78;1;1429.5;V;9827.97;117.30;3.20;297.30;-3.20;0.0;0.0;115.4;LOS;20.00
9;128.211563;37.323674;MU08;MU;89.125094;30.00;0.00;;15;128.257916;37.400852;NODE04;RE;30.00;0.00;;59.5;-80.78;31.68;1;1429.5;V;9497.07;26.13;2.19;206.13;-2.19;0.0;0.0;130.3;NLOS;20.00
10;128.295212;37.435075;MU09;MU;89.125094;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;25.6;-95.26;23.82;1;1429.5;V;7141.39;91.12;-0.12;271.12;0.12;0.0;0.0;164.3;NLOS;20.00
10;128.295212;37.435075;MU09;MU;89.125094;30.00;0.00;;12;128.341839;37.416491;NODE01;RE;30.00;0.00;;51.1;-89.26;15.45;1;1429.5;V;4631.39;117.01;3.17;297.01;-3.17;0.0;0.0;138.8;NLOS;20.00
10;128.295212;37.435075;MU09;MU;89.125094;30.00;0.00;;15;128.257916;37.400852;NODE04;RE;30.00;0.00;;49.9;-90.45;16.89;1;1429.5;V;5063.79;221.29;6.53;41.29;-6.53;0.0;0.0;140.0;NLOS;20.00
11;128.639236;37.309120;MU10;MU;89.125094;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;42.0;-78.81;28.92;1;1429.5;V;8671.09;325.43;-0.29;145.43;0.29;0.0;0.0;147.8;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;40.6;-80.23;33.36;1;1429.5;V;10000.78;75.05;-1.20;255.05;1.20;0.0;0.0;149.2;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;3;128.375854;37.434417;MU02;MU;30.00;0.00;;72.5;-48.37;12.04;1;1429.5;V;3610.37;57.02;-4.29;237.02;4.29;0.0;0.0;117.4;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;4;128.386261;37.351318;MU03;MU;30.00;0.00;;51.6;-69.24;27.51;1;1429.5;V;8248.68;151.88;-3.67;331.88;3.67;0.0;0.0;138.2;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;51.1;-69.71;15.45;1;1429.5;V;4631.53;297.01;-3.20;117.01;3.20;0.0;0.0;138.7;NLOS;20.00
12;128.341839;37.416491;NODE01;RE;89.125094;30.00;0.00;;15;128.257916;37.400852;NODE04;RE;30.00;0.00;;43.5;-96.82;25.46;1;1429.5;V;7633.89;257.28;2.38;77.28;-2.38;0.0;0.0;146.3;NLOS;20.00
13;128.519568;37.474494;NODE02;RE;89.125094;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;33.1;-87.74;24.02;1;1429.5;V;7201.01;238.35;-5.67;58.35;5.67;0.0;0.0;156.7;NLOS;20.00
13;128.519568;37.474494;NODE02;RE;89.125094;30.00;0.00;;2;128.428040;37.520051;MU01;MU;30.00;0.00;;74.7;-46.12;31.84;1;1429.5;V;9546.24;302.32;-2.38;122.32;2.38;0.0;0.0;115.1;LOS;20.00
13;128.519568;37.474494;NODE02;RE;89.125094;30.00;0.00;;6;128.610489;37.499729;MU05;MU;30.00;0.00;;44.9;-75.96;28.45;1;1429.5;V;8528.91;71.10;-2.70;251.10;2.70;0.0;0.0;145.0;NLOS;20.00
13;128.519568;37.474494;NODE02;RE;89.125094;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;36.1;-84.76;19.46;1;1429.5;V;5835.16;154.32;-4.83;334.32;4.83;0.0;0.0;153.8;NLOS;20.00
13;128.519568;37.474494;NODE02;RE;89.125094;30.00;0.00;;14;128.512326;37.405420;NODE03;RE;30.00;0.00;;50.9;-89.44;25.65;1;1429.5;V;7691.05;185.07;-0.89;5.07;0.89;0.0;0.0;138.9;NLOS;20.00
14;128.512326;37.405420;NODE03;RE;89.125094;30.00;0.00;;1;128.450897;37.440335;CC;CC;30.00;0.00;;32.7;-88.09;22.36;1;1429.5;V;6703.82;305.74;-5.10;125.74;5.10;0.0;0.0;157.1;NLOS;20.00
14;128.512326;37.405420;NODE03;RE;89.125094;30.00;0.00;;5;128.583359;37.373242;MU04;MU;30.00;0.00;;40.3;-80.57;24.25;1;1429.5;V;7268.89;119.82;-5.23;299.82;5.23;0.0;0.0;149.6;NLOS;20.00
14;128.512326;37.405420;NODE03;RE;89.125094;30.00;0.00;;7;128.548309;37.427441;MU06;MU;30.00;0.00;;48.8;-72.06;13.44;1;1429.5;V;4029.42;52.90;-5.32;232.90;5.32;0.0;0.0;141.1;NLOS;20.00
14;128.512326;37.405420;NODE03;RE;89.125094;30.00;0.00;;13;128.519568;37.474494;NODE02;RE;30.00;0.00;;50.9;-89.44;25.65;1;1429.5;V;7690.95;5.07;0.84;185.07;-0.84;0.0;0.0;138.9;NLOS;20.00
15;128.257916;37.400852;NODE04;RE;89.125094;30.00;0.00;;8;128.158890;37.440835;MU07;MU;30.00;0.00;;74.5;-46.37;32.78;1;1429.5;V;9828.61;297.30;-3.26;117.30;3.26;0.0;0.0;115.4;LOS;20.00
15;128.257916;37.400852;NODE04;RE;89.125094;30.00;0.00;;9;128.211563;37.323674;MU08;MU;30.00;0.00;;59.5;-61.28;31.68;1;1429.5;V;9497.48;206.13;-2.25;26.13;2.25;0.0;0.0;130.3;NLOS;20.00
15;128.257916;37.400852;NODE04;RE;89.125094;30.00;0.00;;10;128.295212;37.435075;MU09;MU;30.00;0.00;;49.9;-70.96;16.89;1;1429.5;V;5064.13;41.29;-6.56;221.29;6.56;0.0;0.0;140.0;NLOS;20.00
15;128.257916;37.400852;NODE04;RE;89.125094;30.00;0.00;;12;128.341839;37.416491;NODE01;RE;30.00;0.00;;43.5;-96.82;25.46;1;1429.5;V;7634.17;77.28;-2.43;257.28;2.43;0.0;0.0;146.3;NLOS;20.00
