From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
6;127.508293;37.508958;MU05;MU;;200.000000;30.00;0.00;;4;127.569412;37.460321;MU03;MU;;30.00;0.00;;80.1;-45.13;25.48;1;800;V;7639.68;135.85;1.34;315.85;-1.34;0.0;0.0;108.1;LOS;20.00
6;127.508293;37.508958;MU05;MU;;200.000000;30.00;0.00;;5;127.539535;37.485191;MU04;MU;;30.00;0.00;;67.4;-57.84;12.74;1;800;V;3818.69;134.58;-0.60;314.58;0.60;0.0;0.0;120.9;NLOS;20.00
6;127.508293;37.508958;MU05;MU;;200.000000;30.00;0.00;;7;127.476120;37.533420;MU06;MU;;30.00;0.00;;73.6;-51.68;13.11;1;800;V;3931.69;314.59;0.35;134.59;-0.35;0.0;0.0;114.7;NLOS;20.00
6;127.508293;37.508958;MU05;MU;;200.000000;30.00;0.00;;9;127.474609;37.607303;MU08;MU;;30.00;0.00;;17.5;-107.77;37.76;1;800;V;11319.68;345.67;2.11;165.67;-2.11;0.0;0.0;170.8;NLOS;20.00
6;127.508293;37.508958;MU05;MU;;200.000000;30.00;0.00;;10;127.598190;37.566117;NODE01;New;RE#;30.00;0.00;;40.2;-95.08;33.96;1;800;V;10181.72;52.27;3.27;232.27;-3.27;0.0;0.0;148.1;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;1;127.600121;37.559831;CC;CC;;30.00;0.00;;18.9;-106.36;37.87;1;800;V;11353.74;75.91;2.72;255.91;-2.72;0.0;0.0;169.4;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;4;127.569412;37.460321;MU03;MU;;30.00;0.00;;76.5;-48.74;38.59;1;800;V;11569.54;135.42;0.74;315.42;-0.74;0.0;0.0;111.7;LOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;5;127.539535;37.485191;MU04;MU;;30.00;0.00;;54.7;-70.57;25.85;1;800;V;7750.39;134.58;-0.50;314.58;0.50;0.0;0.0;133.6;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;6;127.508293;37.508958;MU05;MU;;30.00;0.00;;73.6;-51.68;13.11;1;800;V;3931.70;134.59;-0.38;314.59;0.38;0.0;0.0;114.7;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;8;127.535713;37.657108;MU07;MU;;30.00;0.00;;14.8;-110.45;49.05;1;800;V;14704.45;21.89;1.46;201.89;-1.46;0.0;0.0;173.5;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;9;127.474609;37.607303;MU08;MU;;30.00;0.00;;17.1;-108.21;27.38;1;800;V;8209.51;0.00;2.76;180.00;-2.76;0.0;0.0;171.2;NLOS;20.00
7;127.476120;37.533420;MU06;MU;;200.000000;30.00;0.00;;10;127.598190;37.566117;NODE01;New;RE#;30.00;0.00;;18.0;-117.27;38.00;1;800;V;11392.30;72.30;2.79;252.30;-2.79;0.0;0.0;170.3;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;1;127.600121;37.559831;CC;CC;;30.00;0.00;;48.6;-76.65;40.70;1;800;V;12201.11;153.10;0.70;333.10;-0.70;0.0;0.0;139.7;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;2;127.659485;37.658580;MU01;MU;;30.00;0.00;;54.9;-70.35;36.43;1;800;V;10920.90;90.00;-0.73;270.00;0.73;0.0;0.0;133.4;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;7;127.476120;37.533420;MU06;MU;;30.00;0.00;;14.8;-110.45;49.05;1;800;V;14705.12;201.89;-1.56;21.89;1.56;0.0;0.0;173.5;NLOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;9;127.474609;37.607303;MU08;MU;;30.00;0.00;;80.1;-45.23;25.76;1;800;V;7721.66;225.21;0.06;45.21;-0.06;0.0;0.0;108.2;LOS;20.00
8;127.535713;37.657108;MU07;MU;;200.000000;30.00;0.00;;10;127.598190;37.566117;NODE01;New;RE#;30.00;0.00;;44.5;-90.83;38.38;1;800;V;11506.07;152.23;0.83;332.23;-0.83;0.0;0.0;143.8;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;1;127.600121;37.559831;CC;CC;;30.00;0.00;;42.7;-82.60;40.94;1;800;V;12272.44;116.31;0.64;296.31;-0.64;0.0;0.0;145.6;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;5;127.539535;37.485191;MU04;MU;;30.00;0.00;;13.1;-112.17;49.11;1;800;V;14722.31;157.97;-1.85;337.97;1.85;0.0;0.0;175.2;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;6;127.508293;37.508958;MU05;MU;;30.00;0.00;;17.5;-107.77;37.76;1;800;V;11320.24;165.67;-2.18;345.67;2.18;0.0;0.0;170.8;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;7;127.476120;37.533420;MU06;MU;;30.00;0.00;;17.1;-108.21;27.39;1;800;V;8209.89;180.00;-2.81;0.00;2.81;0.0;0.0;171.2;NLOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;8;127.535713;37.657108;MU07;MU;;30.00;0.00;;80.1;-45.23;25.76;1;800;V;7721.67;45.21;-0.11;225.21;0.11;0.0;0.0;108.2;LOS;20.00
9;127.474609;37.607303;MU08;MU;;200.000000;30.00;0.00;;10;127.598190;37.566117;NODE01;New;RE#;30.00;0.00;;41.4;-93.92;39.47;1;800;V;11832.04;113.62;0.75;293.62;-0.75;0.0;0.0;146.9;NLOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;1;127.600121;37.559831;CC;CC;;30.00;0.00;;100.7;-24.60;2.40;1;800;V;718.23;167.12;-1.28;347.12;1.28;0.0;0.0;87.6;LOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;2;127.659485;37.658580;MU01;MU;;30.00;0.00;;51.2;-74.04;38.71;1;800;V;11603.67;28.64;-1.56;208.64;1.56;0.0;0.0;137.0;NLOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;3;127.722435;37.610248;MU02;MU;;30.00;0.00;;40.0;-85.28;40.11;1;800;V;12024.96;66.76;-2.39;246.76;2.39;0.0;0.0;148.3;NLOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;4;127.569412;37.460321;MU03;MU;;30.00;0.00;;76.2;-49.07;40.09;1;800;V;12019.12;193.09;-1.97;13.09;1.97;0.0;0.0;112.1;LOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;5;127.539535;37.485191;MU04;MU;;30.00;0.00;;46.3;-79.03;34.65;1;800;V;10388.08;210.87;-3.49;30.87;3.49;0.0;0.0;142.0;NLOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;6;127.508293;37.508958;MU05;MU;;30.00;0.00;;40.2;-85.08;33.96;1;800;V;10182.42;232.27;-3.34;52.27;3.34;0.0;0.0;148.1;NLOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;7;127.476120;37.533420;MU06;MU;;30.00;0.00;;18.0;-107.27;38.00;1;800;V;11393.05;252.30;-2.87;72.30;2.87;0.0;0.0;170.3;NLOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;8;127.535713;37.657108;MU07;MU;;30.00;0.00;;44.4;-80.83;38.38;1;800;V;11506.30;332.23;-0.91;152.23;0.91;0.0;0.0;143.8;NLOS;20.00
10;127.598190;37.566117;NODE01;New;RE#;200.000000;30.00;0.00;;9;127.474609;37.607303;MU08;MU;;30.00;0.00;;41.4;-83.92;39.47;1;800;V;11832.27;293.62;-0.83;113.62;0.83;0.0;0.0;146.9;NLOS;20.00
